cod_materia;cod_oferta;turma;vagas_oferecidas;periodo;matricula_professor;cod_disciplina
651132;651132H 20181;H ;0;20181;1094301;651132
651133;651133N 20181;N ;0;20181;202991;651133
651134;651134O 20181;O ;0;20181;151858;651134
651135;651135A 20181;A ;25;20181;1102982;651135
651136;651136C 20181;C ;10;20181;1084224;651136
651137;651137A 20181;A ;10;20181;152692;651137
651138;651138B 20181;B ;10;20181;1084224;651138
651139;651139A 20181;A ;50;20181;1044982;651139
651141;651141A 20181;A ;0;20181;1096796;651141
651142;651142A 20181;A ;40;20181;146820;651142
651143;651143B 20181;B ;40;20181;146820;651143
651144;651144A 20181;A ;40;20181;997749;651144
651145;651145A 20181;A ;40;20181;1038486;651145
651146;651146A 20181;A ;0;20181;1020099;651146
651147;651147A 20181;A ;70;20181;309745;651147
651148;651148B 20181;B ;60;20181;309745;651148
651149;651149A 20181;A ;40;20181;1020692;651149
651150;651150C 20181;C ;30;20181;152307;651150
651151;651151C 20181;C ;5;20181;1013327;651151
651152;651152D 20181;D ;5;20181;996874;651152
651153;651153A 20181;A ;5;20181;954934;651153
651154;651154E 20181;E ;7;20181;1014862;651154
651156;651156B 20181;B ;40;20181;1014650;651156
651157;651157II20181;II;0;20181;1032585;651157
651158;651158KK20181;KK;0;20181;1056662;651158
651159;651159LL20181;LL;0;20181;1034448;651159
651160;651160DD20181;DD;0;20181;1048571;651160
651161;651161W 20181;W ;0;20181;1050711;651161
651162;651162HH20181;HH;0;20181;1054791;651162
651163;651163MM20181;MM;0;20181;1034332;651163
651164;651164B 20181;B ;0;20181;141283;651164
651165;651165AH20181;AH;0;20181;125539;651165
651166;651166AC20181;AC;0;20181;309583;651166
651167;651167A 20181;A ;0;20181;1035622;651167
651168;651168NN20181;NN;0;20181;309940;651168
651169;651169M 20181;M ;0;20181;149667;651169
651170;651170EE20181;EE;0;20181;1027735;651170
651171;651171X 20181;X ;0;20181;1027654;651171
651172;651172Y 20181;Y ;0;20181;1035746;651172
651173;651173FF20181;FF;0;20181;1034324;651173
651174;651174GG20181;GG;0;20181;1067800;651174
651175;651175K 20181;K ;0;20181;1007572;651175
651176;651176C 20181;C ;0;20181;149870;651176
651178;651178F 20181;F ;0;20181;997536;651178
651179;651179Z 20181;Z ;0;20181;1036602;651179
651180;651180I 20181;I ;0;20181;1010590;651180
651181;651181R 20181;R ;10;20181;986551;651181
651182;651182L 20181;L ;0;20181;1016377;651182
651183;651183D 20181;D ;0;20181;665495;651183
651184;651184O 20181;O ;0;20181;1011901;651184
651186;651186V 20181;V ;0;20181;994235;651186
651187;651187T 20181;T ;0;20181;131032;651187
651188;651188D 20181;D ;0;20181;1018523;651188
651189;651189M 20181;M ;0;20181;954632;651189
651190;651190E 20181;E ;0;20181;1064096;651190
651191;651191B 20181;B ;0;20181;1020099;651191
651192;651192G 20181;G ;0;20181;126365;651192
651194;651194A 20181;A ;20;20181;1095471;651194
651195;651195A 20181;A ;60;20181;1061526;651195
651196;651196B 20181;B ;60;20181;1078127;651196
651197;651197A 20181;A ;45;20181;1035029;651197
651198;651198B 20181;B ;0;20181;1060872;651198
651199;651199E 20181;E ;0;20181;1061836;651199
651200;651200G 20181;G ;5;20181;1061445;651200
651201;651201XX20181;XX;0;20181;1070380;651201
651202;651202B 20181;B ;80;20181;1005219;651202
651203;651203A 20181;A ;40;20181;1072021;651203
651204;651204B 20181;B ;40;20181;1072021;651204
651205;651205A 20181;A ;50;20181;150339;651205
651206;651206A 20181;A ;17;20181;675776;651206
651207;651207C 20181;C ;17;20181;675776;651207
651208;651208B 20181;B ;17;20181;675776;651208
651209;651209A 20181;A ;40;20181;1073516;651209
651210;651210AA20181;AA;120;20181;1052594;651210
651211;651211BB20181;BB;120;20181;1042718;651211
651213;651213B 20181;B ;60;20181;1073702;651213
651214;651214G 20181;G ;0;20181;1069985;651214
651215;651215L 20181;L ;0;20181;1027808;651215
651222;651222A 20181;A ;50;20181;1018183;651222
651223;651223A 20181;A ;30;20181;1093533;651223
651224;651224A 20181;A ;45;20181;1046942;651224
651225;651225A 20181;A ;20;20181;1063103;651225
651226;651226A 20181;A ;28;20181;151718;651226
651227;651227A 20181;A ;40;20181;1088289;651227
651228;651228B 20181;B ;40;20181;1045521;651228
651229;651229AA20181;AA;0;20181;1037358;651229
651230;651230CC20181;CC;0;20181;1037218;651230
651231;651231DD20181;DD;0;20181;1051822;651231
651232;651232E 20181;E ;0;20181;1094947;651232
651233;651233O 20181;O ;0;20181;1023713;651233
651234;651234A 20181;A ;0;20181;1045008;651234
651235;651235C 20181;C ;0;20181;1038052;651235
651236;651236A 20181;A ;0;20181;1096575;651236
651237;651237A 20181;A ;40;20181;1038630;651237
651238;651238A 20181;A ;40;20181;134783;651238
651239;651239A 20181;A ;40;20181;1096249;651239
651240;651240A 20181;A ;40;20181;1036734;651240
651241;651241C 20181;C ;12;20181;1036483;651241
651242;651242A 20181;A ;13;20181;1036483;651242
651243;651243B 20181;B ;12;20181;694053;651243
651244;651244A 20181;A ;40;20181;148849;651244
651245;651245A 20181;A ;40;20181;1064177;651245
651246;651246A 20181;A ;40;20181;1058541;651246
651247;651247A 20181;A ;45;20181;1042602;651247
651248;651248A 20181;A ;30;20181;1037081;651248
651249;651249A 20181;A ;40;20181;1105493;651249
651250;651250G 20181;G ;40;20181;1051059;651250
651251;651251A 20181;A ;40;20181;1070274;651251
651252;651252HH20181;HH;0;20181;137405;651252
651253;651253LL20181;LL;0;20181;1059211;651253
651254;651254W 20181;W ;0;20181;1059149;651254
651255;651255M 20181;M ;0;20181;1048511;651255
651256;651256Q 20181;Q ;0;20181;1028332;651256
651257;651257T 20181;T ;0;20181;834149;651257
651258;651258V 20181;V ;0;20181;100528;651258
651259;651259Y 20181;Y ;0;20181;1061771;651259
651260;651260AA20181;AA;0;20181;1042203;651260
651261;651261X 20181;X ;0;20181;1042670;651261
651262;651262Z 20181;Z ;0;20181;678881;651262
651263;651263P 20181;P ;0;20181;151947;651263
651264;651264F 20181;F ;0;20181;136832;651264
651265;651265C 20181;C ;0;20181;309231;651265
651266;651266U 20181;U ;0;20181;766062;651266
651267;651267G 20181;G ;0;20181;1042556;651267
651268;651268K 20181;K ;0;20181;1017624;651268
651269;651269B 20181;B ;0;20181;1062395;651269
651270;651270I 20181;I ;0;20181;1094556;651270
651271;651271R 20181;R ;0;20181;743330;651271
651272;651272J 20181;J ;0;20181;994057;651272
651273;651273A 20181;A ;0;20181;1015206;651273
651274;651274S 20181;S ;0;20181;1054317;651274
651275;651275E 20181;E ;0;20181;1054325;651275
651276;651276O 20181;O ;0;20181;72877;651276
651277;651277D 20181;D ;0;20181;1069322;651277
651278;651278N 20181;N ;0;20181;1036980;651278
651279;651279H 20181;H ;0;20181;1087517;651279
651280;651280L 20181;L ;0;20181;137995;651280
651281;651281A 20181;A ;40;20181;1096214;651281
651282;651282B 20181;B ;40;20181;1036602;651282
651283;651283Y 20181;Y ;0;20181;1048210;651283
651284;651284W 20181;W ;0;20181;70793;651284
651285;651285R 20181;R ;0;20181;1020692;651285
651286;651286X 20181;X ;0;20181;122203;651286
651287;651287B 20181;B ;0;20181;1097580;651287
651288;651288O 20181;O ;0;20181;1049135;651288
651289;651289D 20181;D ;0;20181;1045202;651289
651290;651290E 20181;E ;0;20181;1074423;651290
651291;651291Z 20181;Z ;0;20181;1102184;651291
651292;651292T 20181;T ;0;20181;1029720;651292
651293;651293A 20181;A ;0;20181;1040171;651293
651294;651294U 20181;U ;0;20181;1049127;651294
651295;651295J 20181;J ;0;20181;1049186;651295
651296;651296K 20181;K ;0;20181;998834;651296
651297;651297F 20181;F ;0;20181;148181;651297
651298;651298G 20181;G ;0;20181;135097;651298
651299;651299H 20181;H ;0;20181;1097555;651299
651300;651300C 20181;C ;0;20181;988189;651300
651301;651301P 20181;P ;0;20181;1025058;651301
651302;651302Q 20181;Q ;0;20181;152307;651302
651303;651303L 20181;L ;0;20181;1097555;651303
651304;651304A 20181;A ;29;20181;1032674;651304
651305;651305A 20181;A ;0;20181;146081;651305
651306;651306A 20181;A ;20;20181;1036751;651306
651307;651307M 20181;M ;101;20181;1048015;651307
651308;651308J 20181;J ;105;20181;309265;651308
651309;651309I 20181;I ;120;20181;1062549;651309
651310;651310L 20181;L ;121;20181;681211;651310
651311;651311C 20181;C ;120;20181;148385;651311
651312;651312F 20181;F ;117;20181;1062336;651312
651313;651313E 20181;E ;128;20181;1048015;651313
651314;651314H 20181;H ;101;20181;1048015;651314
651315;651315K 20181;K ;100;20181;1098446;651315
651316;651316D 20181;D ;120;20181;309265;651316
651317;651317G 20181;G ;100;20181;309265;651317
651318;651318R 20181;R ;45;20181;1060473;651318
651319;651319A 20181;A ;130;20181;1100505;651319
651320;651320B 20181;B ;90;20181;1028243;651320
651321;651321A 20181;A ;40;20181;994588;651321
651322;651322A 20181;A ;40;20181;1073516;651322
651323;651323A 20181;A ;60;20181;1042629;651323
651324;651324B 20181;B ;60;20181;1027638;651324
651325;651325C 20181;C ;60;20181;1099299;651325
651327;651327A 20181;A ;30;20181;1017641;651327
651328;651328A 20181;A ;20;20181;1086049;651328
651329;651329A 20181;A ;40;20181;1108727;651329
651330;651330A 20181;A ;60;20181;1088203;651330
651331;651331A 20181;A ;30;20181;1037374;651331
651332;651332B 20181;B ;16;20181;1010557;651332
651333;651333A 20181;A ;16;20181;1010557;651333
651334;651334M 20181;M ;0;20181;1063928;651334
651335;651335B 20181;B ;0;20181;1060759;651335
651336;651336A 20181;A ;0;20181;1024353;651336
651337;651337B 20181;B ;0;20181;1024353;651337
651338;651338A 20181;A ;42;20181;1012410;651338
651339;651339A 20181;A ;30;20181;1108361;651339
651340;651340A 20181;A ;60;20181;1036211;651340
651341;651341A 20181;A ;50;20181;1035495;651341
651342;651342Z 20181;Z ;0;20181;146081;651342
651343;651343C 20181;C ;15;20181;1039458;651343
651344;651344F 20181;F ;0;20181;1039504;651344
651346;651346S 20181;S ;0;20181;1076442;651346
651347;651347Z 20181;Z ;0;20181;826685;651347
651348;651348E 20181;E ;0;20181;148369;651348
651349;651349Q 20181;Q ;0;20181;1064312;651349
651350;651350I 20181;I ;0;20181;1071173;651350
651351;651351G 20181;G ;0;20181;140601;651351
651352;651352R 20181;R ;0;20181;994821;651352
651353;651353K 20181;K ;0;20181;146544;651353
651354;651354O 20181;O ;0;20181;978132;651354
651355;651355P 20181;P ;0;20181;149314;651355
651356;651356F 20181;F ;0;20181;1063847;651356
651357;651357H 20181;H ;0;20181;1070924;651357
651358;651358C 20181;C ;0;20181;1063936;651358
651359;651359A 20181;A ;0;20181;1074768;651359
651360;651360A 20181;A ;40;20181;134716;651360
651361;651361G 20181;G ;0;20181;126365;651361
651362;651362D 20181;D ;0;20181;1018523;651362
651363;651363M 20181;M ;0;20181;954632;651363
651364;651364B 20181;B ;0;20181;1020099;651364
651365;651365E 20181;E ;0;20181;1064096;651365
651366;651366P 20181;P ;0;20181;1096575;651366
651367;651367X 20181;X ;0;20181;1055691;651367
651368;651368A 20181;A ;0;20181;149420;651368
651369;651369B 20181;B ;0;20181;147982;651369
651370;651370B 20181;B ;12;20181;1048546;651370
651371;651371C 20181;C ;10;20181;1025317;651371
651372;651372A 20181;A ;12;20181;1014994;651372
651373;651373D 20181;D ;12;20181;1070738;651373
651374;651374A 20181;A ;0;20181;1096796;651374
651375;651375A 20181;A ;60;20181;1013009;651375
651376;651376A 20181;A ;42;20181;1026801;651376
651377;651377A 20181;A ;50;20181;1036157;651377
651378;651378A 20181;A ;10;20181;1012487;651378
651379;651379F 20181;F ;40;20181;1043005;651379
651380;651380A 20181;A ;45;20181;1064193;651380
651381;651381A 20181;A ;15;20181;1039458;651381
651382;651382B 20181;B ;15;20181;1039458;651382
651383;651383A 20181;A ;45;20181;130532;651383
651384;651384A 20181;A ;50;20181;1048562;651384
651385;651385H 20181;H ;1;20181;1056123;651385
651386;651386A 20181;A ;0;20181;150461;651386
651387;651387A 20181;A ;40;20181;1044745;651387
651389;651389A 20181;A ;40;20181;1027620;651389
651390;651390A 20181;A ;45;20181;1017357;651390
651391;651391A 20181;A ;40;20181;136417;651391
651392;651392A 20181;A ;45;20181;63304;651392
651393;651393B 20181;B ;40;20181;1034324;651393
651394;651394A 20181;A ;0;20181;1096796;651394
651395;651395A 20181;A ;0;20181;1096796;651395
651396;651396A 20181;A ;0;20181;126365;651396
651397;651397B 20181;B ;0;20181;1039504;651397
651398;651398A 20181;A ;50;20181;151858;651398
651399;651399A 20181;A ;30;20181;1041738;651399
651400;651400B 20181;B ;0;20181;990019;651400
651401;651401A 20181;A ;0;20181;954632;651401
651402;651402A 20181;A ;30;20181;136158;651402
651403;651403A 20181;A ;0;20181;1105051;651403
651404;651404A 20181;A ;0;20181;1105051;651404
651405;651405A 20181;A ;50;20181;1106708;651405
651406;651406A 20181;A ;63;20181;1100505;651406
651407;651407A 20181;A ;45;20181;1049542;651407
651408;651408B 20181;B ;45;20181;1080822;651408
651409;651409G 20181;G ;7;20181;152048;651409
651410;651410F 20181;F ;7;20181;152048;651410
651411;651411B 20181;B ;8;20181;152048;651411
651412;651412C 20181;C ;8;20181;152048;651412
651413;651413D 20181;D ;8;20181;1074792;651413
651414;651414A 20181;A ;0;20181;1061429;651414
651415;651415B 20181;B ;0;20181;1061429;651415
651416;651416C 20181;C ;0;20181;1038982;651416
651417;651417D 20181;D ;0;20181;1038982;651417
651418;651418A 20181;A ;40;20181;139602;651418
651419;651419B 20181;B ;40;20181;140864;651419
651420;651420B 20181;B ;50;20181;1106066;651420
651422;651422V 20181;V ;0;20181;1035011;651422
651423;651423Y 20181;Y ;0;20181;1050711;651423
651425;651425D 20181;D ;0;20181;149870;651425
651426;651426MM20181;MM;0;20181;1054791;651426
651427;651427EE20181;EE;0;20181;1056662;651427
651429;651429D 20181;D ;0;20181;151173;651429
651430;651430E 20181;E ;0;20181;140210;651430
651431;651431J 20181;J ;0;20181;1033930;651431
651432;651432L 20181;L ;0;20181;1051989;651432
651433;651433G 20181;G ;0;20181;1017128;651433
651434;651434N 20181;N ;0;20181;1053825;651434
651435;651435O 20181;O ;0;20181;1045008;651435
651436;651436P 20181;P ;0;20181;1038541;651436
651437;651437O 20181;O ;50;20181;1103121;651437
651438;651438FB20181;FB;0;20181;146234;651438
651439;651439FC20181;FC;0;20181;989096;651439
651440;651440FI20181;FI;0;20181;148032;651440
651441;651441GA20181;GA;0;20181;152145;651441
651442;651442HB20181;HB;0;20181;1073320;651442
651443;651443IA20181;IA;0;20181;150631;651443
651444;651444AQ20181;AQ;0;20181;1089048;651444
651445;651445DE20181;DE;0;20181;147974;651445
651446;651446EA20181;EA;0;20181;150355;651446
651447;651447EB20181;EB;0;20181;147516;651447
651448;651448EC20181;EC;0;20181;140562;651448
651449;651449FA20181;FA;0;20181;134783;651449
651450;651450AL20181;AL;0;20181;137448;651450
651451;651451AC20181;AC;0;20181;1048872;651451
651452;651452AK20181;AK;0;20181;700410;651452
651453;651453AS20181;AS;0;20181;127833;651453
651454;651454AM20181;AM;0;20181;150509;651454
651455;651455DA20181;DA;0;20181;148148;651455
651456;651456CC20181;CC;0;20181;1034642;651456
651457;651457AE20181;AE;0;20181;151866;651457
651458;651458AH20181;AH;0;20181;151289;651458
651459;651459GG20181;GG;0;20181;995592;651459
651460;651460AJ20181;AJ;0;20181;123889;651460
651461;651461AI20181;AI;0;20181;1035398;651461
651462;651462EE20181;EE;0;20181;145122;651462
651463;651463AB20181;AB;0;20181;987107;651463
651464;651464AD20181;AD;0;20181;1035282;651464
651465;651465K 20181;K ;0;20181;86843;651465
651466;651466M 20181;M ;0;20181;117277;651466
651467;651467AG20181;AG;0;20181;148849;651467
651468;651468L 20181;L ;0;20181;1029673;651468
651469;651469AA20181;AA;0;20181;1063103;651469
651470;651470BB20181;BB;0;20181;150495;651470
651471;651471O 20181;O ;0;20181;1023349;651471
651472;651472DD20181;DD;0;20181;134171;651472
651473;651473V 20181;V ;0;20181;1017632;651473
651474;651474W 20181;W ;0;20181;1061305;651474
651475;651475F 20181;F ;0;20181;147664;651475
651476;651476S 20181;S ;0;20181;1062891;651476
651477;651477C 20181;C ;50;20181;1060597;651477
651478;651478F 20181;F ;50;20181;1038109;651478
651479;651479K 20181;K ;50;20181;1108654;651479
651480;651480M 20181;M ;50;20181;1060449;651480
651481;651481A 20181;A ;40;20181;1054333;651481
651482;651482B 20181;B ;10;20181;1103059;651482
651483;651483B 20181;B ;50;20181;1103121;651483
651484;651484AA20181;AA;0;20181;1039652;651484
651485;651485AB20181;AB;0;20181;152587;651485
651486;651486M 20181;M ;0;20181;1061011;651486
651487;651487N 20181;N ;0;20181;137651;651487
651488;651488I 20181;I ;0;20181;146994;651488
651489;651489B 20181;B ;40;20181;1101773;651489
651490;651490A 20181;A ;40;20181;1101773;651490
651491;651491A 20181;A ;40;20181;1043722;651491
651492;651492B 20181;B ;40;20181;1043722;651492
651493;651493G 20181;G ;0;20181;1061895;651493
651494;651494D 20181;D ;0;20181;744778;651494
651495;651495I 20181;I ;0;20181;685950;651495
651496;651496H 20181;H ;0;20181;749435;651496
651497;651497F 20181;F ;0;20181;136417;651497
651498;651498B 20181;B ;0;20181;1061437;651498
651499;651499K 20181;K ;0;20181;148032;651499
651500;651500L 20181;L ;0;20181;1086073;651500
651501;651501M 20181;M ;0;20181;151190;651501
651502;651502C 20181;C ;0;20181;151831;651502
651503;651503A 20181;A ;0;20181;741680;651503
651504;651504E 20181;E ;0;20181;147974;651504
651505;651505J 20181;J ;0;20181;1023349;651505
651506;651506A 20181;A ;36;20181;1014021;651506
651507;651507A 20181;A ;30;20181;142514;651507
651508;651508A 20181;A ;0;20181;1018523;651508
651510;651510B 20181;B ;40;20181;993611;651510
651511;651511A 20181;A ;40;20181;993611;651511
651512;651512A 20181;A ;40;20181;1047540;651512
651513;651513A 20181;A ;36;20181;1035266;651513
651515;651515B 20181;B ;25;20181;1037943;651515
651516;651516A 20181;A ;35;20181;1058673;651516
651517;651517A 20181;A ;50;20181;1045156;651517
651518;651518D 20181;D ;0;20181;1017217;651518
651519;651519B 20181;B ;0;20181;151301;651519
651520;651520C 20181;C ;0;20181;1080911;651520
651521;651521B 20181;B ;30;20181;1017390;651521
651522;651522A 20181;A ;40;20181;139629;651522
651523;651523A 20181;A ;68;20181;135062;651523
651524;651524B 20181;B ;60;20181;1038931;651524
651525;651525A 20181;A ;40;20181;1103075;651525
651526;651526B 20181;B ;40;20181;1103075;651526
651527;651527A 20181;A ;40;20181;1051849;651527
651528;651528A 20181;A ;50;20181;1070398;651528
651529;651529B 20181;B ;50;20181;1101765;651529
651530;651530A 20181;A ;0;20181;1035282;651530
651532;651532E 20181;E ;32;20181;595225;651532
651533;651533F 20181;F ;30;20181;139211;651533
651536;651536A 20181;A ;0;20181;150550;651536
651537;651537B 20181;B ;0;20181;1014889;651537
651538;651538AC20181;AC;0;20181;878979;651538
651539;651539AD20181;AD;0;20181;1045202;651539
651540;651540AE20181;AE;0;20181;1020692;651540
651541;651541AF20181;AF;0;20181;151840;651541
651542;651542AG20181;AG;0;20181;151777;651542
651543;651543AH20181;AH;0;20181;152587;651543
651544;651544AI20181;AI;0;20181;1048210;651544
