id_objeto,id_sujeito,id_termo,id_objeto_tipo,desc_objeto,id_coluna
49873,39925,4,2,"Departamento de Engenharia de Produçao",21
49874,39926,14,1,"Engenharia de Produtos Financeiros",17
49875,39926,28,1,2,18
49876,39926,4,2,"Departamento de Engenharia de Produçao",21
49877,39927,14,1,"Desenvolvimento de Serviços",17
49878,39927,28,1,2,18
49879,39927,4,2,"Departamento de Engenharia de Produçao",21
49880,39928,14,1,"Cálculo Integral de uma Variável",17
49881,39928,28,1,2,18
49882,39928,4,2,"Departamento de Matemática.",21
49883,39929,14,1,"Fundamentos de Álgebra 2",17
49884,39929,28,1,3,18
49885,39929,4,2,"Departamento de Matemática.",21
49886,39930,14,1,"Tópicos em Geometria Analítica",17
49887,39930,28,1,1,18
49888,39930,4,2,"Departamento de Matemática.",21
49889,39931,14,1,"Geometria Analítica para Matemática",17
49890,39931,28,1,4,18
49891,39931,4,2,"Departamento de Matemática.",21
49892,39932,14,1,"Ensino de Espanhol como Língua Estrangeira",17
49893,39932,28,1,4,18
49894,39932,4,2,"Departamento de Línguas Estrangeiras e Traduçao",21
49895,39933,14,1,"Estágio em Parasitologia Médica",17
49896,39933,28,1,6,18
49897,39933,4,2,"Faculdade de Medicina",21
49898,39934,14,1,"Projeto de Graduaçao de Engenharia de Produçao 1",17
49899,39934,28,1,2,18
49900,39934,4,2,"Departamento de Engenharia de Produçao",21
49901,39935,14,1,"Projeto de Graduaçao de Engenharia de Produçao 2",17
49902,39935,28,1,2,18
49903,39935,4,2,"Departamento de Engenharia de Produçao",21
49904,39936,14,1,"Oncologia Molecular",17
49905,39936,28,1,2,18
49906,39936,4,2,"Faculdade de Medicina",21
49907,39937,14,1,"Informatica Básica",17
49908,39937,28,1,4,18
49909,39937,4,2,"Instituto de Artes",21
49910,39938,14,1,"Laboratório de Química Analítica 1",17
49911,39938,28,1,2,18
49912,39938,4,2,"Instituto de Química",21
49913,39939,14,1,"Radioquímica: Conceitos e Aplicaçoes",17
49914,39939,28,1,2,18
49915,39939,4,2,"Instituto de Química",21
49916,39940,14,1,"Sociologia do Direito",17
49917,39940,28,1,4,18
49918,39940,4,2,"Departamento de Sociologia",21
49919,39941,14,1,"Administraçao Institucional de Conflitos",17
49920,39941,28,1,4,18
49921,39941,4,2,"Departamento de Sociologia",21
49922,39942,14,1,"Sociologia do Trabalho e Relaçoes Sociais de Genero",17
49923,39942,28,1,4,18
49924,39942,4,2,"Departamento de Sociologia",21
49925,39943,14,1,"Políticas de Segurança Alimentar e Nutricional",17
49926,39943,28,1,4,18
49927,39943,4,2,"Departamento de Saúde Coletiva",21
49928,39944,14,1,"Atençao Integral a Saúde do Recém Nascido",17
49929,39944,28,1,2,18
49930,39944,4,2,"Departamento de Enfermagem",21
49931,39945,14,1,"Leitura e Produçao de Texto - Teatro",17
49932,39945,28,1,4,18
49933,39945,4,2,"Instituto de Artes",21
49934,39946,14,1,"Fundamentos de Análise Instrumental 2",17
49935,39946,28,1,2,18
49936,39946,4,2,"Instituto de Química",21
49937,39947,14,1,"Laboratório de Síntese Inorgânica",17
49938,39947,28,1,4,18
49939,39947,4,2,"Instituto de Química",21
49940,39948,14,1,"Reaçoes Orgânicas e seus Mecanismos 2",17
49941,39948,28,1,4,18
49942,39948,4,2,"Instituto de Química",21
49943,39949,14,1,"Processos Metamórficos",17
49944,39949,28,1,4,18
49945,39949,4,2,"Instituto de Geociencias",21
49946,39950,14,1,"Controle Adaptativo",17
49947,39950,28,1,4,18
49948,39950,4,2,"Departamento de Engenharia Elétrica.",21
49949,39951,14,1,"Trabalho de Conclusao de Curso em Interepretaçao Teatral 1",17
49950,39951,28,1,2,18
49951,39951,4,2,"Departamento de Artes Cenicas",21
49952,39952,14,1,"Trabalho de Conclusao de Curso em Interepretaçao Teatral 2",17
49953,39952,28,1,2,18
49954,39952,4,2,"Departamento de Artes Cenicas",21
49955,39953,14,1,"Diplomaçao em Interpretaçao Teatral",17
49956,39953,28,1,10,18
49957,39953,4,2,"Departamento de Artes Cenicas",21
49958,39954,14,1,"Projeto em Interpretaçao Teatral",17
49959,39954,28,1,14,18
49960,39954,4,2,"Departamento de Artes Cenicas",21
49961,39955,14,1,"Espectroscopia Atômica e Molecular",17
49962,39955,28,1,4,18
49963,39955,4,2,"Instituto de Química",21
49964,39956,14,1,"Trabalho de Conclusao do  Curso de Bacharelado em Química 1",17
49965,39956,28,1,4,18
49966,39956,4,2,"Instituto de Química",21
49967,39957,14,1,"Fundamentos de Análise do Comportamento",17
49968,39957,28,1,6,18
49969,39957,4,2,"Departamento de Processos Psicologicos Básicos",21
49970,39958,14,1,"Trabalho de Conclusao do  Curso de Bacharelado em Química 2",17
49971,39958,28,1,6,18
49972,39958,4,2,"Instituto de Química",21
49973,39959,14,1,"Terapia Cognitiva",17
49974,39959,28,1,4,18
49975,39959,4,2,"Departamento de Processos Psicologicos Básicos",21
49976,39960,14,1,"Introduçao a Farmácia Hospitalar",17
49977,39960,28,1,2,18
49978,39960,4,2,"Faculdade de Ciencias da Saúde",21
49979,39961,14,1,"Processos de Desenvolvimento Humano",17
49980,39961,28,1,6,18
49981,39961,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
49982,39962,14,1,"Práticas de Ensino em Economia",17
49983,39962,28,1,2,18
49984,39962,4,2,"Departamento de Economia",21
49985,39963,14,1,"Estudos de Traduçao de Prosa Grega Antiga",17
49986,39963,28,1,4,18
49987,39963,4,2,"Departamento de Linguística, Portugues, Líng Clás",21
49988,39964,14,1,"Estudos de Traduçao da Poesia Grega Antiga",17
49989,39964,28,1,4,18
49990,39964,4,2,"Departamento de Linguística, Portugues, Líng Clás",21
49991,39965,14,1,"Trabalho de Conclusao do Curso 1",17
49992,39965,28,1,4,18
49993,39965,4,2,"UnB - Faculdade de Planaltina",21
49994,39966,14,1,"Estágio Supervisionado p/ Segunda Licenciatura em Ciencias Naturais 2",17
49995,39966,28,1,5,18
49996,39966,4,2,"UnB - Faculdade de Planaltina",21
49997,39967,14,1,"Vida e Biosfera",17
49998,39967,28,1,20,18
49999,39967,4,2,"UnB - Faculdade de Planaltina",21
50000,39968,14,1,"Uso de TIC no Curso de Biologia a Distância",17
50001,39968,28,1,4,18
50002,39968,4,2,"Direçao do Instituto Ciencias Biológicas",21
50003,39969,14,1,"Gerenciamento da Cadeia de Suprimento",17
50004,39969,28,1,4,18
50005,39969,4,2,"Departamento de Engenharia de Produçao",21
50006,39970,14,1,"Fundamentos de Parasitologia",17
50007,39970,28,1,2,18
50008,39970,4,2,"Faculdade de Medicina",21
50009,39971,14,1,"Psicologia do Trabalho",17
50010,39971,28,1,4,18
50011,39971,4,2,"Departamento de Psicologia Social e do Trabalho",21
50012,39972,14,1,"Terapia Analítica - Comportamental",17
50013,39972,28,1,4,18
50014,39972,4,2,"Departamento de Processos Psicologicos Básicos",21
50015,39973,14,1,"Psicologia Evolucionista",17
50016,39973,28,1,4,18
50017,39973,4,2,"Departamento de Processos Psicologicos Básicos",21
50018,39974,14,1,"Tópicos em Psicologia Ambiental",17
50019,39974,28,1,4,18
50020,39974,4,2,"Direçao do Instituto de Psicologia",21
50021,39975,14,1,"Tópicos em Métodos de Pesquisa",17
50022,39975,28,1,4,18
50023,39975,4,2,"Direçao do Instituto de Psicologia",21
50024,39976,14,1,"Tópicos em Ergonomia",17
50025,39976,28,1,4,18
50026,39976,4,2,"Direçao do Instituto de Psicologia",21
50027,39977,14,1,"Tópicos em Cogniçao",17
50028,39977,28,1,4,18
50029,39977,4,2,"Departamento de Processos Psicologicos Básicos",21
50030,39978,14,1,"Tópicos em Aplicaçoes das Ciencias do Comportamento",17
50031,39978,28,1,4,18
50032,39978,4,2,"Direçao do Instituto de Psicologia",21
50033,39979,14,1,"Tópicos em Terapia Analítico - Comportamental",17
50034,39979,28,1,4,18
50035,39979,4,2,"Direçao do Instituto de Psicologia",21
50036,39980,14,1,"Tópicos em Análise Conceitual em Psicologia",17
50037,39980,28,1,4,18
50038,39980,4,2,"Direçao do Instituto de Psicologia",21
50039,39981,14,1,"Tópicos em Psicologia Social Aplicada",17
50040,39981,28,1,4,18
50041,39981,4,2,"Direçao do Instituto de Psicologia",21
50042,39982,14,1,"Pesquisa em Psicologia Social",17
50043,39982,28,1,4,18
50044,39982,4,2,"Departamento de Psicologia Social e do Trabalho",21
50045,39983,14,1,"Pesquisa em Psicologia Evolucionista",17
50046,39983,28,1,4,18
50047,39983,4,2,"Departamento de Processos Psicologicos Básicos",21
50048,39984,14,1,"Percepçao e Cogniçao: Ciencia e Tecnologia",17
50049,39984,28,1,4,18
50050,39984,4,2,"Departamento de Processos Psicologicos Básicos",21
50051,39985,14,1,"Análise Comportamental Aplicada",17
50052,39985,28,1,4,18
50053,39985,4,2,"Direçao do Instituto de Psicologia",21
50054,39986,14,1,"Epistemologia e Métodos Clínicos",17
50055,39986,28,1,4,18
50056,39986,4,2,"Departamento de Psicologia Clínica",21
50057,39987,14,1,"Intervençoes Psicossociais com Crianças e Adolescentes",17
50058,39987,28,1,4,18
50059,39987,4,2,"Departamento de Psicologia Clínica",21
50060,39988,14,1,"Intervençoes Psicossociais em Contextos de Violencia",17
50061,39988,28,1,4,18
50062,39988,4,2,"Departamento de Psicologia Clínica",21
50063,39989,14,1,"Psicologia Comunitária",17
50064,39989,28,1,4,18
50065,39989,4,2,"Departamento de Psicologia Clínica",21
50066,39990,14,1,"Psicologia das Habilidades Sociais",17
50067,39990,28,1,4,18
50068,39990,4,2,"Departamento de Psicologia Clínica",21
50069,39991,14,1,"Psicoterapia Ericksoniana",17
50070,39991,28,1,4,18
50071,39991,4,2,"Departamento de Psicologia Clínica",21
50072,39992,14,1,"Psicoterapias Humanistas e Fenomenológico-Existenciais",17
50073,39992,28,1,4,18
50074,39992,4,2,"Departamento de Psicologia Clínica",21
50075,39993,14,1,"Tópicos em Psicanálise",17
50076,39993,28,1,4,18
50077,39993,4,2,"Departamento de Psicologia Clínica",21
50078,39994,14,1,"Tópicos em Psicologia Clínica",17
50079,39994,28,1,4,18
50080,39994,4,2,"Departamento de Psicologia Clínica",21
50081,39995,14,1,"Tópicos em Terapia Conjugal e Familiar",17
50082,39995,28,1,4,18
50083,39995,4,2,"Departamento de Psicologia Clínica",21
50084,39996,14,1,"Desenvolvimento Humano e Competencias",17
50085,39996,28,1,4,18
50086,39996,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50087,39997,14,1,"Desenvolvimento no curso de vida: Velhice",17
50088,39997,28,1,4,18
50089,39997,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50090,39998,14,1,"Cinética Química",17
50091,39998,28,1,2,18
50092,39998,4,2,"Instituto de Química",21
50093,39999,14,1,"Desenvolvimento, Aprendizagem e Interaçoes Virtuais",17
50094,39999,28,1,4,18
50095,39999,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50096,40000,14,1,"Diversidade e Inclusao Escolar",17
50097,40000,28,1,4,18
50098,40000,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50099,40001,14,1,"Estágio Supervisionado Bacharel - Área Psicologia do Desenvolvimento",17
50100,40001,28,1,10,18
50101,40001,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50102,40002,14,1,"Filosofia e Epistemologia da Psicologia",17
50103,40002,28,1,4,18
50104,40002,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50105,40003,14,1,"Métodos de Pesquisa em Desenvolvimento Humano",17
50106,40003,28,1,6,18
50107,40003,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50108,40004,14,1,"Psicologia e Saúde Pública",17
50109,40004,28,1,4,18
50110,40004,4,2,"Departamento de Psicologia Clínica",21
50111,40005,14,1,"Psicologia Escolar e Formaçao Profissional Continuada",17
50112,40005,28,1,4,18
50113,40005,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50114,40006,14,1,"Psicologia Escolar: Pesquisa e Intervençao",17
50115,40006,28,1,4,18
50116,40006,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50117,40007,14,1,"Psicologia, Cidadania e Ética",17
50118,40007,28,1,4,18
50119,40007,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50120,40008,14,1,"Tópicos em Psicologia Escolar",17
50121,40008,28,1,4,18
50122,40008,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50123,40009,14,1,"Terapia Cognitivo - Comportamental em Grupo",17
50124,40009,28,1,4,18
50125,40009,4,2,"Departamento de Psicologia Clínica",21
50126,40010,14,1,"Administraçao Pública e Éticas Objetos de Estudo e de Conhecimento",17
50127,40010,28,1,2,18
50128,40010,4,2,"Centro de Estudos Avançados e Multidisciplinares",21
50129,40011,14,1,"Estágio Supervisionado Licenciatura - Área Psicologia Escolar 1",17
50130,40011,28,1,10,18
50131,40011,4,2,"Departamento de Psic.Escolar e do Desenvolvimento",21
50132,40012,14,1,"Estágio Supervisionado Licenciatura - Área Ciencias do Comportamento 1",17
50133,40012,28,1,10,18
50134,40012,4,2,"Departamento de Processos Psicologicos Básicos",21
50135,40013,14,1,"Estágio Supervisionado Licenciatura - Área Ciencias do Comportamento 2",17
50136,40013,28,1,0,18
50137,40013,4,2,"Direçao do Instituto de Psicologia",21
50138,40014,14,1,"Tópicos Especiais em Artes Cenicas 1",17
50139,40014,28,1,6,18
50140,40014,4,2,"Instituto de Artes",21
50141,40015,14,1,"Metodologia de Ensino de Filosofia",17
50142,40015,28,1,6,18
50143,40015,4,2,"Departamento de Filosofia",21
50144,40016,14,1,"Laboratório de Teoria, Crítica e História da Arte 1",17
50145,40016,28,1,4,18
50146,40016,4,2,"Departamento de Artes Visuais",21
50147,40017,14,1,"Teoria e História da Arte e da Imagem no Espaço/Tempo 2",17
50148,40017,28,1,4,18
50149,40017,4,2,"Departamento de Artes Visuais",21
50150,40018,14,1,"Computaçao em Estatística 1",17
50151,40018,28,1,2,18
50152,40018,4,2,"Departamento de Estatística",21
50153,40019,14,1,"Computaçao em Estatística 2",17
50154,40019,28,1,4,18
50155,40019,4,2,"Departamento de Estatística",21
50156,40020,14,1,"Estatística Computacional",17
50157,40020,28,1,4,18
50158,40020,4,2,"Departamento de Estatística",21
50159,40021,14,1,"Inferencia Bayesiana",17
50160,40021,28,1,4,18
50161,40021,4,2,"Departamento de Estatística",21
50162,40022,14,1,"Técnicas de Amostragem 2",17
50163,40022,28,1,4,18
50164,40022,4,2,"Departamento de Estatística",21
50165,40023,14,1,"Estatística Espacial",17
50166,40023,28,1,4,18
50167,40023,4,2,"Departamento de Estatística",21
50168,40024,14,1,"Laboratório de Estatística 1",17
50169,40024,28,1,4,18
50170,40024,4,2,"Departamento de Estatística",21
50171,40025,14,1,"Laboratório de Estatística 2",17
50172,40025,28,1,4,18
50173,40025,4,2,"Departamento de Estatística",21
50174,40026,14,1,Consultoria,17
50175,40026,28,1,4,18
50176,40026,4,2,"Departamento de Estatística",21
50177,40027,14,1,"Modelos Lineares Generalizados",17
50178,40027,28,1,4,18
50179,40027,4,2,"Departamento de Estatística",21
50180,40028,14,1,"Análise de Séries Temporais 2",17
50181,40028,28,1,4,18
50182,40028,4,2,"Departamento de Estatística",21
50183,40029,14,1,"Demografia 2",17
50184,40029,28,1,4,18
50185,40029,4,2,"Departamento de Estatística",21
50186,40030,14,1,"Teoria da Resposta ao Ítem",17
50187,40030,28,1,4,18
50188,40030,4,2,"Departamento de Estatística",21
50189,40031,14,1,"Tópicos em Estatística 1",17
50190,40031,28,1,4,18
50191,40031,4,2,"Departamento de Estatística",21
50192,40032,14,1,"Modelos líneares",17
50193,40032,28,1,4,18
50194,40032,4,2,"Departamento de Estatística",21
50195,40033,14,1,"Políticas Públicas em Educaçao Física, Esporte, Saúde e Lazer",17
50196,40033,28,1,4,18
50197,40033,4,2,"Faculdade de Educaçao Física",21
50198,40034,14,1,"Fundamentos Históricos-Filosófico da Educaçao Física",17
50199,40034,28,1,4,18
50200,40034,4,2,"Faculdade de Educaçao Física",21
50201,40035,14,1,"Fundamentos Sócio-Antropológico da Educaçao Física",17
50202,40035,28,1,4,18
50203,40035,4,2,"Faculdade de Educaçao Física",21
50204,40036,14,1,"Estágio Supervisionado Avançado em Educaçao Física",17
50205,40036,28,1,10,18
50206,40036,4,2,"Faculdade de Educaçao Física",21
50207,40037,14,1,"Administraçao em Educaçao Física",17
50208,40037,28,1,4,18
50209,40037,4,2,"Faculdade de Educaçao Física",21
50210,40038,14,1,"Métodos e Técnicas de Pesquisa em Educaçao Física",17
50211,40038,28,1,4,18
50212,40038,4,2,"Faculdade de Educaçao Física",21
50213,40039,14,1,"Fisiologia do Exercício 1",17
50214,40039,28,1,4,18
50215,40039,4,2,"Faculdade de Educaçao Física",21
50216,40040,14,1,"Anatomia Aplicada a Educaçao Física",17
50217,40040,28,1,4,18
50218,40040,4,2,"Faculdade de Educaçao Física",21
50219,40041,14,1,"Fisiologia do Exercício 2",17
50220,40041,28,1,4,18
50221,40041,4,2,"Faculdade de Educaçao Física",21
50222,40042,14,1,"Prevençao de Acidentes e Primeiros Socorros",17
50223,40042,28,1,4,18
50224,40042,4,2,"Faculdade de Educaçao Física",21
50225,40043,14,1,"Cinesiologia Aplicada a Educaçao Física",17
50226,40043,28,1,4,18
50227,40043,4,2,"Faculdade de Educaçao Física",21
50228,40044,14,1,"Metodologia das Atividades Gímnicas",17
50229,40044,28,1,4,18
50230,40044,4,2,"Faculdade de Educaçao Física",21
50231,40045,14,1,"Metodologia da Dança e Expressao",17
50232,40045,28,1,4,18
50233,40045,4,2,"Faculdade de Educaçao Física",21
50234,40046,14,1,"Metodologia do Atletismo",17
50235,40046,28,1,4,18
50236,40046,4,2,"Faculdade de Educaçao Física",21
50237,40047,14,1,Nataçao,17
50238,40047,28,1,4,18
50239,40047,4,2,"Faculdade de Educaçao Física",21
50240,40048,14,1,"Metodologia dos Jogos",17
50241,40048,28,1,4,18
50242,40048,4,2,"Faculdade de Educaçao Física",21
50243,40049,14,1,"Principio do Treinamento Resistido",17
50244,40049,28,1,4,18
50245,40049,4,2,"Faculdade de Educaçao Física",21
50246,40050,14,1,"Fundamentos Teóricos-Metodológicos da Educaçao Física",17
50247,40050,28,1,4,18
50248,40050,4,2,"Faculdade de Educaçao Física",21
50249,40051,14,1,"Ciencia e Pesquisa em Educaçao Física",17
50250,40051,28,1,2,18
50251,40051,4,2,"Faculdade de Educaçao Física",21
50252,40052,14,1,"Estatística Aplicada a Educaçao Física",17
50253,40052,28,1,2,18
50254,40052,4,2,"Faculdade de Educaçao Física",21
50255,40053,14,1,"Execuçao do Projeto de Trabalho de Conclusao do Curso",17
50256,40053,28,1,4,18
50257,40053,4,2,"Faculdade de Educaçao Física",21
50258,40054,14,1,"Estudos e Pesquisa em Educaçao Física Escolar",17
50259,40054,28,1,4,18
50260,40054,4,2,"Faculdade de Educaçao Física",21
50261,40055,14,1,"Metodologia das Modalidades Esportivas Coletivas",17
50262,40055,28,1,4,18
50263,40055,4,2,"Faculdade de Educaçao Física",21
50264,40056,14,1,"Metodologia das Lutas e Artes Marciais",17
50265,40056,28,1,4,18
50266,40056,4,2,"Faculdade de Educaçao Física",21
50267,40057,14,1,"Fundamentos do Desenv e Aprendiz Aplicados a Educ Fís Infantil",17
50268,40057,28,1,4,18
50269,40057,4,2,"Faculdade de Educaçao Física",21
50270,40058,14,1,"Fundamentos do Desenv e Aprendiz Aplicados a Educ Fís no Ens Fund",17
50271,40058,28,1,4,18
50272,40058,4,2,"Faculdade de Educaçao Física",21
50273,40059,14,1,"Aspectos Psicológicos da Aprendizagem Aplicados a Educaçao Física",17
50274,40059,28,1,2,18
50275,40059,4,2,"Faculdade de Educaçao Física",21
50276,40060,14,1,"Educaçao Física e Práticas Corporais",17
50277,40060,28,1,4,18
50278,40060,4,2,"Faculdade de Educaçao Física",21
50279,40061,14,1,"Educaçao Física: Leis, Normas e Políticas",17
50280,40061,28,1,4,18
50281,40061,4,2,"Faculdade de Educaçao Física",21
50282,40062,14,1,"Estágio Supervisionado na Educaçao Física Infantil",17
50283,40062,28,1,6,18
50284,40062,4,2,"Faculdade de Educaçao Física",21
50285,40063,14,1,"Estágio Supersionado na Educaçao Física no Ensino Fundamenta",17
50286,40063,28,1,6,18
50287,40063,4,2,"Faculdade de Educaçao Física",21
50288,40064,14,1,"Est Sup Educaçao Física no Ensino Médio e na Educ Jovens e Adultos",17
50289,40064,28,1,6,18
50290,40064,4,2,"Faculdade de Educaçao Física",21
50291,40065,14,1,"Fund do Desenv e Aprend Apl a Edu Fís  Ensino Médio e na EJA",17
50292,40065,28,1,4,18
50293,40065,4,2,"Faculdade de Educaçao Física",21
50294,40066,14,1,"Seminário de Pesquisa em Educaçao Física",17
50295,40066,28,1,4,18
50296,40066,4,2,"Faculdade de Educaçao Física",21
50297,40067,14,1,"Memórias Gastronômicas e Gustativas",17
50298,40067,28,1,4,18
50299,40067,4,2,"Centro de Excelencia em Turismo",21
50300,40068,14,1,"Projeto Integrador em Turismo 4",17
50301,40068,28,1,4,18
50302,40068,4,2,"Centro de Excelencia em Turismo",21
50303,40069,14,1,"Crítica e História da Arte no Brasil 3",17
50304,40069,28,1,4,18
50305,40069,4,2,"Departamento de Artes Visuais",21
50306,40070,14,1,"Elaboraçao de Projetos em Turismo",17
50307,40070,28,1,4,18
50308,40070,4,2,"Centro de Excelencia em Turismo",21
50309,40071,14,1,"Teoria, Crítica e História da Arte 5",17
50310,40071,28,1,4,18
50311,40071,4,2,"Departamento de Artes Visuais",21
50312,40072,14,1,"Arte e Antropologia",17
50313,40072,28,1,4,18
50314,40072,4,2,"Departamento de Artes Visuais",21
50315,40073,14,1,"Teoria e História da Arte e da Imagem no Espaço/Tempo 4",17
50316,40073,28,1,4,18
50317,40073,4,2,"Departamento de Artes Visuais",21
50318,40074,14,1,"Processos Cognitivos: Cinésio-Fisiopatologia",17
50319,40074,28,1,2,18
50320,40074,4,2,"UnB - Faculdade da Ceilândia",21
50321,40075,14,1,"Métodos Estatísticos 2",17
50322,40075,28,1,4,18
50323,40075,4,2,"Departamento de Estatística",21
50324,40076,14,1,"Análise Multivariada 2",17
50325,40076,28,1,4,18
50326,40076,4,2,"Departamento de Estatística",21
50327,40077,14,1,"Práticas de Ensino em Citopatologia",17
50328,40077,28,1,4,18
50329,40077,4,2,"Faculdade de Medicina",21
50330,40078,14,1,"Parasitologia Veterinária",17
50331,40078,28,1,4,18
50332,40078,4,2,"Faculdade de Agronomia e Medicina Veterinária",21
50333,40079,14,1,"Evoluçao Humana",17
50334,40079,28,1,4,18
50335,40079,4,2,"Direçao do Instituto Ciencias Biológicas",21
50336,40080,14,1,"Tópicos Especiais em Agronomia",17
50337,40080,28,1,2,18
50338,40080,4,2,"Faculdade de Agronomia e Medicina Veterinária",21
50339,40081,14,1,"Tópicos Especiais em Jogos Digitais",17
50340,40081,28,1,4,18
50341,40081,4,2,"UnB - Faculdade do Gama",21
50342,40082,14,1,"Tópicos Especiais em Sistemas Críticos",17
50343,40082,28,1,4,18
50344,40082,4,2,"UnB - Faculdade do Gama",21
50345,40083,14,1,"Dinâmica dos Gases para Sistemas Aeroespaciais",17
50346,40083,28,1,4,18
50347,40083,4,2,"UnB - Faculdade do Gama",21
50348,40084,14,1,"Projeto de Sistemas de Controle",17
50349,40084,28,1,4,18
50350,40084,4,2,"UnB - Faculdade do Gama",21
50351,40085,14,1,"Mecânica do Vôo",17
50352,40085,28,1,4,18
50353,40085,4,2,"UnB - Faculdade do Gama",21
50354,40086,14,1,"Métodos e Técnicas da Escrita Científica",17
50355,40086,28,1,4,18
50356,40086,4,2,"UnB - Faculdade do Gama",21
50357,40087,14,1,"Processos Petroquímicos",17
50358,40087,28,1,4,18
50359,40087,4,2,"UnB - Faculdade do Gama",21
50360,40088,14,1,"Recuperaçao e Reabilitaçao de Áreas Degradadas por Mineraçao",17
50361,40088,28,1,2,18
50362,40088,4,2,"Departamento de Engenharia Civil e Ambiental",21
50363,40089,14,1,"Controle de Processos",17
50364,40089,28,1,4,18
50365,40089,4,2,"Departamento de Engenharia Elétrica.",21
50366,40090,14,1,"Instrumentaçao de Controle de Processos",17
50367,40090,28,1,4,18
50368,40090,4,2,"Departamento de Engenharia Elétrica.",21
50369,40091,14,1,"Laboratório de Controle de Processos",17
50370,40091,28,1,2,18
50371,40091,4,2,"Departamento de Engenharia Elétrica.",21
50372,40092,14,1,"Análise Instrumental Teórica e Experimental",17
50373,40092,28,1,4,18
50374,40092,4,2,"Faculdade de Ciencias da Saúde",21
50375,40093,14,1,"Práticas Musicais Coletivas",17
50376,40093,28,1,2,18
50377,40093,4,2,"Departamento de Música",21
50378,40094,14,1,"Projeto de Trabalho de Conclusao de Curso - Bacharelado",17
50379,40094,28,1,4,18
50380,40094,4,2,"Faculdade de Educaçao Física",21
50381,40095,14,1,"Trabalho de Conclusao de Curso - Bacharelado",17
50382,40095,28,1,4,18
50383,40095,4,2,"Faculdade de Educaçao Física",21
50384,40096,14,1,"Prática de Apoio a Física 2 - 1",17
50385,40096,28,1,2,18
50386,40096,4,2,"Instituto de Física",21
50387,40097,14,1,"Prática de Apoio a Física 2 - 2",17
50388,40097,28,1,2,18
50389,40097,4,2,"Instituto de Física",21
50390,40098,14,1,"Prática de Apoio a Física 2 - 3",17
50391,40098,28,1,2,18
50392,40098,4,2,"Instituto de Física",21
50393,40099,14,1,"Raciocinio Clínico de Enfermagem",17
50394,40099,28,1,4,18
50395,40099,4,2,"Departamento de Enfermagem",21
50396,40100,14,1,"Estágio Supervisionado 1",17
50397,40100,28,1,28,18
50398,40100,4,2,"Departamento de Enfermagem",21
50399,40101,14,1,"Estágio Supervisionado 2",17
50400,40101,28,1,26,18
50401,40101,4,2,"Departamento de Enfermagem",21
50402,40102,14,1,"Tópicos em Bioquímica 1",17
50403,40102,28,1,4,18
50404,40102,4,2,"Direçao do Instituto Ciencias Biológicas",21
50405,40103,14,1,"Práticas Inovadoras no Ensino de Geografia",17
50406,40103,28,1,4,18
50407,40103,4,2,"Instituto de Ciencias Humanas",21
50408,40104,14,1,"Elaboraçao do Projeto de Trabalho de Conclusao do Curso - Licenciatura",17
50409,40104,28,1,2,18
50410,40104,4,2,"Faculdade de Educaçao Física",21
50411,40105,14,1,"Execuçao do Projeto de Trabalho de Conclusao do Curso Licenciatura",17
50412,40105,28,1,2,18
50413,40105,4,2,"Faculdade de Educaçao Física",21
50414,40106,14,1,"Trabalho de Conclusao de Curso - Licenciatura",17
50415,40106,28,1,2,18
50416,40106,4,2,"Faculdade de Educaçao Física",21
50417,40107,14,1,"Estágio Sup em Assistencia Farmaceutica na Atençao Primária em Saúde",17
50418,40107,28,1,4,18
50419,40107,4,2,"UnB - Faculdade da Ceilândia",21
50420,40108,14,1,"Engenharia Metabólica",17
50421,40108,28,1,2,18
50422,40108,4,2,"Departamento de Biologia Celular",21
50423,40109,14,1,"Tópicos Especiais em Biblioteconomia e Ciencia da Informaçao",17
50424,40109,28,1,4,18
50425,40109,4,2,"Faculdade de Ciencia da Informaçao",21
50426,40110,14,1,"Métodos da Física Experimental",17
50427,40110,28,1,4,18
50428,40110,4,2,"Instituto de Física",21
50429,40111,14,1,"Fundamentos Matemáticos da Física A",17
50430,40111,28,1,4,18
50431,40111,4,2,"Instituto de Física",21
50432,40112,14,1,"Fundamentos Matemáticos da Física B",17
50433,40112,28,1,4,18
50434,40112,4,2,"Instituto de Física",21
50435,40113,14,1,"Ondas, Óptica e Termodinâmica",17
50436,40113,28,1,6,18
50437,40113,4,2,"Instituto de Física",21
50438,40114,14,1,"Laboratório de Instrumentaçao Científica A",17
50439,40114,28,1,4,18
50440,40114,4,2,"Instituto de Física",21
50441,40115,14,1,"Mecânica Clássica A",17
