cod_oferta;turma;vagas_oferecidas;periodo;matricula_professor;cod_materia
648174;A ;30;20181;1009265;177580
648176;I ;55;20181;1094874;135011
648177;C ;40;20181;130249;135194
648179;A ;20;20181;136727;171662
648180;B ;15;20181;1079514;171662
648181;A ;40;20181;1035061;140741
648182;B ;30;20181;1042904;140741
648183;A ;50;20181;1070398;104728
648190;A ;50;20181;202991;185248
648197;A ;32;20181;1018949;112615
648198;B ;30;20181;1076604;112615
648199;B ;90;20181;1015150;118028
648200;D ;80;20181;993956;118028
648201;K ;100;20181;887013;118028
648202;F ;110;20181;993956;118028
648203;E ;80;20181;1015150;118028
648204;N ;80;20181;124931;118028
648205;C ;90;20181;124931;118028
648206;A ;80;20181;1105914;118028
648208;A ;25;20181;127892;142913
648209;C ;70;20181;1110616;140481
648210;B ;40;20181;1037358;136841
648211;A ;40;20181;1100696;136841
648212;B ;30;20181;1043781;140732
648213;A ;38;20181;1095471;140732
648214;A ;14;20181;1017594;168408
648215;B ;13;20181;1017594;168408
648216;C ;14;20181;1017594;168408
648217;A ;30;20181;1037561;118338
648218;A ;45;20181;744026;195031
648220;A ;60;20181;1019830;184888
648221;B ;60;20181;1078127;184101
648222;A ;60;20181;1000446;184101
648223;A ;50;20181;988162;191957
648224;A ;28;20181;1032674;157431
648225;A ;50;20181;1045857;206831
648226;B ;40;20181;1094203;206831
648227;B ;45;20181;1063995;206482
648228;A ;45;20181;1050117;206482
648229;A ;20;20181;518310;204510
648242;A ;82;20181;1105281;105368
648243;B ;80;20181;1104217;105368
648244;C ;80;20181;73296;105368
648245;A ;30;20181;149047;118508
648246;A ;40;20181;1109456;207535
648247;A ;40;20181;1061003;200883
648249;A ;30;20181;150053;177466
648250;A ;60;20181;1061925;184071
648251;B ;60;20181;1078127;184071
648252;A ;50;20181;1051318;105589
648253;A ;20;20181;998834;154857
648255;A ;50;20181;1053787;114545
648283;A ;40;20181;1044257;196665
648284;A ;40;20181;1059572;104388
648285;D ;43;20181;1104560;147397
648286;E ;40;20181;1098489;147397
648287;F ;35;20181;1084062;147397
648292;A ;45;20181;1047515;100587
648294;A ;40;20181;1052764;206954
648295;A ;32;20181;1096290;182150
648296;B ;45;20181;150266;202681
648297;A ;45;20181;1049739;202681
648298;B ;40;20181;1105051;150541
648299;A ;40;20181;957291;150541
648300;C ;66;20181;1043404;180521
648301;D ;60;20181;1109499;180521
648304;A ;55;20181;1102401;188620
648305;A ;40;20181;1014994;177245
648306;A ;70;20181;1107241;181757
648307;B ;60;20181;1009371;181757
648310;C ;10;20181;1027328;119296
648311;B ;50;20181;1036823;181064
648312;C ;50;20181;1097741;181064
648314;A ;40;20181;986593;169811
648315;A ;35;20181;1064444;203017
648316;A ;50;20181;128767;176745
648321;A ;40;20181;1075012;115291
648322;B ;60;20181;1078127;188352
648323;A ;24;20181;997315;115509
648324;B ;24;20181;997315;115509
648325;B ;35;20181;149217;192414
648327;C ;35;20181;1079280;192414
648328;D ;10;20181;700207;201871
648329;C ;10;20181;700207;201871
648330;E ;5;20181;151963;201871
648331;F ;5;20181;151963;201871
648333;E ;5;20181;151963;201880
648334;F ;5;20181;151963;201880
648335;C ;5;20181;700207;201880
648336;D ;5;20181;700207;201880
648338;A ;50;20181;1097652;186236
648339;A ;55;20181;1042424;185493
648340;A ;40;20181;1013645;103233
648345;A ;48;20181;1066129;203416
648347;A ;40;20181;1103351;201146
648348;A ;26;20181;1016580;112968
648349;A ;65;20181;1064223;201405
648350;B ;65;20181;1043579;201405
648351;A ;50;20181;1098926;108383
648353;A ;30;20181;1017403;165816
648354;A ;44;20181;1073508;146528
648355;B ;35;20181;1073508;146528
648374;A ;50;20181;123897;124168
648377;A ;30;20181;518310;205222
648378;A ;50;20181;974013;175510
648379;A ;30;20181;152633;177539
648381;A ;25;20181;1101901;204013
648415;A ;30;20181;1034499;174106
648416;A ;45;20181;1022679;180581
648417;A ;22;20181;1045831;143847
648421;A ;12;20181;1111035;206717
648422;B ;12;20181;1111035;206717
648425;A ;25;20181;1033824;117617
648429;A ;40;20181;1045083;112844
648430;B ;40;20181;151904;112844
648431;A ;35;20181;1036238;153699
648432;B ;35;20181;1092278;153699
648433;B ;10;20181;1060651;119296
648434;A ;10;20181;748358;119296
648435;E ;61;20181;1060236;170879
648436;A ;60;20181;1030981;170879
648437;B ;60;20181;1030981;170879
648438;C ;62;20181;1109189;170879
648439;D ;63;20181;1109189;170879
648440;A ;60;20181;1109499;180882
648441;A ;20;20181;152617;168432
648442;B ;20;20181;152617;168432
648443;A ;31;20181;1106805;143596
648444;A ;30;20181;1027689;207454
648445;A ;40;20181;1104560;147397
648446;B ;30;20181;1104560;147397
648448;A ;40;20181;995363;161837
648451;A ;40;20181;536580;201570
648452;B ;40;20181;1062344;201570
648468;A ;50;20181;1107666;186198
648469;B ;50;20181;1036904;186198
648471;A ;22;20181;1101901;146676
648472;A ;50;20181;1045806;114120
648473;B ;50;20181;1042874;114120
648474;A ;45;20181;1048082;177628
648475;A ;48;20181;1098446;200956
648476;A ;55;20181;1048970;206172
648490;A ;200;20181;1009842;188441
648491;A ;40;20181;1054724;201073
648492;A ;50;20181;1070771;175188
648493;C ;60;20181;1062832;175188
648494;A ;24;20181;711748;118231
648495;A ;120;20181;1044630;199184
648496;M ;64;20181;1110802;145971
648497;D ;70;20181;1104551;145971
648498;I ;56;20181;1110896;145971
648499;A ;50;20181;1110896;145971
648500;C ;50;20181;1110802;145971
648501;B ;26;20181;1109375;144053
648502;C ;40;20181;1044885;112984
648503;F ;40;20181;148237;112984
648504;E ;40;20181;1046080;112984
648505;B ;40;20181;1044885;112984
648506;D ;40;20181;148237;112984
648507;A ;60;20181;145106;184144
648508;B ;60;20181;1020137;184144
648509;A ;30;20181;152633;177491
648510;A ;40;20181;1036262;165174
648512;A ;60;20181;1110586;188263
648513;B ;60;20181;1078127;188263
648514;A ;36;20181;987115;176397
648515;A ;20;20181;716847;119962
648516;B ;20;20181;1107330;119962
648521;A ;12;20181;1042521;181447
648522;B ;12;20181;1042521;181447
648523;C ;12;20181;1042521;181447
648524;A ;40;20181;151696;126012
648525;B ;40;20181;1063103;126012
648526;A ;36;20181;1093932;109215
648546;A ;30;20181;839302;107760
648557;A ;75;20181;1098551;119008
648558;A ;40;20181;1034995;141151
648559;A ;60;20181;1054988;206580
648564;A ;20;20181;152587;208469
648565;B ;20;20181;152587;208469
648566;A ;20;20181;1068717;169897
648567;B ;20;20181;1038176;169897
648568;A ;40;20181;136174;166421
648569;A ;15;20181;11801;166570
648572;A ;12;20181;1029070;181544
648573;B ;12;20181;1059505;181544
648574;C ;12;20181;1057782;181544
648577;A ;60;20181;1035797;185205
648578;A ;20;20181;986551;116351
648579;B ;20;20181;986551;116351
648580;C ;20;20181;1095315;116351
648581;D ;20;20181;1095315;116351
648585;A ;10;20181;1057308;181480
648586;B ;10;20181;1059521;181480
648587;A ;40;20181;1041860;191906
648588;A ;50;20181;736384;124541
648589;B ;25;20181;1036122;124541
648595;B ;50;20181;1088203;114545
648596;C ;40;20181;1098802;122084
648597;D ;40;20181;1106155;122084
648598;A ;25;20181;131644;122084
648599;E ;40;20181;1023152;122084
648600;B ;40;20181;1096281;122084
648601;F ;25;20181;1106155;122084
648602;A ;45;20181;1064134;181463
648646;A ;30;20181;1083571;112020
648647;A ;60;20181;1078127;188387
648648;B ;60;20181;1078127;188387
648659;A ;45;20181;1097539;184918
648660;C ;60;20181;1110110;186279
648661;A ;35;20181;1095731;182303
648662;D ;40;20181;786209;175013
648663;A ;20;20181;504211;116530
648664;A ;40;20181;1097369;104621
648665;E ;40;20181;1067800;116319
648666;A ;40;20181;1054791;116319
648667;B ;40;20181;149667;116319
648668;C ;40;20181;1056662;116319
648669;A ;40;20181;1083686;203700
648670;B ;40;20181;1083686;203700
648671;A ;40;20181;1088289;138649
648672;B ;40;20181;1045008;138649
648673;A ;25;20181;1019872;178993
648675;A ;60;20181;1013246;184314
648681;A ;40;20181;1018370;111708
648684;C ;40;20181;1037773;194786
648690;E ;40;20181;1105043;153699
648691;A ;32;20181;987956;207586
648693;A ;20;20181;1073516;104281
648694;A ;50;20181;1102508;196215
648695;B ;30;20181;1036254;161187
648696;A ;30;20181;131881;161187
648697;A ;40;20181;1062891;126659
648698;B ;40;20181;1109766;194786
648699;A ;40;20181;152196;194786
648700;A ;50;20181;122009;185469
648701;A ;40;20181;992011;201588
648702;B ;40;20181;1091832;201588
648703;A ;50;20181;148211;167878
648704;A ;50;20181;1102508;196258
648705;A ;43;20181;1098748;138037
648706;B ;35;20181;1098748;138037
648707;A ;40;20181;785971;138266
648709;A ;40;20181;1014714;197394
648710;B ;40;20181;1050303;197394
648711;A ;60;20181;1061500;202088
648712;A ;40;20181;529761;196851
648713;B ;40;20181;529761;196851
648720;B ;15;20181;1100301;107514
648721;A ;15;20181;1100301;107514
648722;A ;45;20181;1035363;140538
648723;B ;12;20181;1095510;172065
648724;A ;40;20181;1012932;141186
648725;A ;20;20181;598551;203858
648726;A ;40;20181;1096893;201014
648727;A ;40;20181;1103822;182583
648728;A ;60;20181;1080822;206598
648729;A ;42;20181;1036220;182681
648734;A ;40;20181;1052853;201065
648735;A ;68;20181;988740;113123
648736;A ;48;20181;150461;146498
648737;B ;44;20181;150461;146498
648746;A ;36;20181;785971;138193
648747;A ;28;20181;1110276;158232
648748;A ;100;20181;1063740;195332
648749;A ;40;20181;1075152;201031
648750;A ;25;20181;996874;177733
648751;A ;45;20181;1039083;209236
648753;A ;60;20181;145106;184136
648754;B ;60;20181;1110365;184136
648755;A ;20;20181;1030566;157481
648756;A ;110;20181;1042858;201952
648757;A ;40;20181;1083864;196436
648758;B ;40;20181;1062620;196436
648763;A ;45;20181;1055089;206181
648764;E ;30;20181;1039148;171000
648765;C ;45;20181;1110241;171000
648766;D ;45;20181;1043102;171000
648767;A ;45;20181;1060457;171000
648768;F ;45;20181;1110241;171000
648771;A ;40;20181;148288;126195
648772;B ;60;20181;1013246;184314
648774;B ;40;20181;1013823;168874
648775;A ;40;20181;1073435;168874
648776;A ;60;20181;1049542;206601
648777;A ;40;20181;1072129;207144
648781;A ;30;20181;1110250;209350
648782;A ;30;20181;102253;140562
648783;A ;40;20181;1036751;109878
648822;A ;36;20181;1084194;114146
648872;B ;30;20181;1083571;112020
648873;A ;48;20181;1064461;205346
648874;B ;30;20181;1029894;173037
648879;A ;45;20181;1110713;180742
648880;A ;17;20181;1053396;102628
648881;A ;50;20181;1073591;175111
648882;A ;45;20181;1043820;206148
648884;B ;40;20181;1097679;169846
648886;A ;15;20181;1099221;138711
648887;B ;15;20181;1094947;138711
648888;C ;15;20181;1037218;138711
648889;E ;15;20181;745537;138711
648890;F ;15;20181;1043463;138711
648891;G ;15;20181;1105728;138711
648894;A ;34;20181;1045547;180408
648909;A ;40;20181;127876;199494
648910;A ;50;20181;1046489;103934
648924;A ;30;20181;1104497;103462
648925;A ;21;20181;1045083;112143
648926;A ;30;20181;1043731;200760
648927;A ;40;20181;1070355;104396
648928;E ;30;20181;1054350;112011
648929;G ;40;20181;1089404;112011
648930;H ;40;20181;1036246;112011
648931;A ;40;20181;1107623;112011
648932;I ;40;20181;1001957;112011
648933;C ;36;20181;1038150;112011
648934;F ;40;20181;1107623;112011
648935;B ;32;20181;1031732;112011
648954;A ;44;20181;1075152;202525
648955;A ;50;20181;1036441;196380
648956;B ;40;20181;1072129;196550
648988;A ;50;20181;149021;167088
648989;B ;45;20181;1060457;171000
648990;A ;40;20181;1036751;104418
648992;B ;20;20181;1051083;161489
648997;B ;40;20181;1033051;197491
649007;A ;80;20181;745723;203122
649008;A ;30;20181;1047701;103446
649009;A ;40;20181;1041991;207632
649018;B ;60;20181;1048848;186210
649023;A ;10;20181;145815;155322
649024;B ;10;20181;1098969;155322
649025;C ;10;20181;145815;155322
649026;D ;15;20181;1086324;155322
649027;A ;40;20181;1087541;185957
649028;A ;50;20181;81663;185540
649029;A ;40;20181;1024272;106054
649030;A ;40;20181;612723;110302
649031;B ;40;20181;1099990;110302
649032;C ;40;20181;1099990;110302
649033;D ;40;20181;1107445;110302
649034;B ;100;20181;1063740;195332
649035;AN;50;20181;1104551;142573
649036;A ;25;20181;1103890;145998
649037;D ;40;20181;1012452;191639
649038;C ;40;20181;1094416;191639
649039;B ;40;20181;1012452;191639
649040;A ;40;20181;1051628;161659
649043;A ;28;20181;785563;143626
649044;B ;28;20181;785563;143626
649045;A ;60;20181;1027930;201316
649046;A ;62;20181;1035835;196100
649047;A ;40;20181;1038125;197491
649048;A ;29;20181;1063090;182079
649049;A ;40;20181;1047949;182532
649050;B ;40;20181;1051059;126195
649051;C ;40;20181;150355;126195
649052;A ;40;20181;128309;165018
649053;A ;22;20181;1109201;157562
649054;A ;50;20181;786209;175293
649055;B ;50;20181;786209;175293
649056;A ;40;20181;801089;121045
649057;B ;40;20181;1030621;121045
649058;C ;40;20181;1061895;121045
649059;A ;30;20181;1103989;153052
649060;A ;25;20181;1032674;157511
649061;A ;80;20181;1079441;199176
649062;C ;80;20181;1037137;199176
649063;B ;80;20181;1063715;199176
649068;A ;25;20181;1049984;161021
649069;B ;25;20181;1034812;161021
649070;C ;25;20181;1049984;161021
649072;A ;40;20181;1036173;100625
649073;B ;40;20181;1036173;100625
649075;A ;20;20181;677035;111821
649076;B ;20;20181;677035;111821
649077;C ;20;20181;148041;111821
649078;D ;20;20181;148041;111821
649087;A ;30;20181;117374;100374
649089;A ;40;20181;1045041;104035
649105;A ;30;20181;1105761;100811
649106;A ;30;20181;993174;202355
649107;A ;30;20181;739995;100820
649108;B ;50;20181;1042734;191027
649109;T ;50;20181;1089854;191027
649110;C ;50;20181;1042734;191027
649111;G ;40;20181;1050940;191027
649112;A ;50;20181;1107313;191027
649113;F ;50;20181;743429;191027
649114;O ;55;20181;1107313;191027
649115;L ;46;20181;1032593;191027
649116;D ;50;20181;1107313;191027
649117;P ;40;20181;1089820;191027
649118;A ;40;20181;130389;123609
649119;A ;60;20181;1053787;114081
649120;C ;60;20181;1046144;114081
649123;A ;40;20181;148547;165123
649131;A ;35;20181;1104764;124311
649132;A ;120;20181;149225;198013
649137;A ;28;20181;991317;158178
649140;A ;48;20181;1057740;207501
649142;A ;40;20181;991449;107778
649146;B ;45;20181;1096419;188379
649150;B ;40;20181;1003682;102628
649154;A ;15;20181;1103725;200930
649155;B ;30;20181;1109286;108561
649172;A ;40;20181;25291;203572
649173;B ;15;20181;1103725;200930
649174;C ;15;20181;1100301;200930
649182;A ;45;20181;146013;125504
649183;B ;35;20181;1079298;124427
649184;A ;35;20181;1094114;124427
649185;AA;30;20181;1112104;205290
649189;A ;35;20181;1107330;112593
649190;A ;30;20181;1048368;106275
649191;A ;40;20181;1060287;205851
649193;A ;30;20181;1110616;140546
649194;A ;10;20181;147974;121258
649203;V ;1;20181;1027778;135232
649207;B ;20;20181;1039652;154482
649208;C ;30;20181;1096966;154482
649210;A ;130;20181;598551;198005
649211;B ;130;20181;1034634;198005
649212;C ;130;20181;1044753;198005
649221;A ;22;20181;1054414;141356
649223;B ;15;20181;149012;119971
649224;A ;46;20181;1110888;138398
649225;A ;30;20181;1034472;205214
649226;A ;60;20181;1058894;180939
649227;B ;50;20181;1026186;180939
649236;A ;45;20181;1030647;135208
649237;B ;45;20181;1030647;135208
649238;A ;35;20181;1102010;147508
649239;A ;23;20181;1038168;207004
649241;A ;75;20181;1090836;132021
649242;B ;75;20181;1092022;132021
649243;A ;40;20181;1035193;180921
649244;A ;60;20181;1018710;199958
649266;A ;40;20181;1080849;138045
649267;C ;15;20181;1036050;201464
649268;D ;15;20181;1036050;201464
649269;A ;15;20181;1070347;201464
649270;B ;15;20181;1070347;201464
649271;B ;30;20181;1032585;116394
649272;C ;30;20181;151785;116394
649275;A ;50;20181;147869;199851
649276;A ;30;20181;1016377;116394
649277;A ;53;20181;1036734;208116
649286;A ;20;20181;1084704;142166
649287;A ;40;20181;1010221;182737
649288;A ;40;20181;1096770;196584
649299;A ;50;20181;993875;179876
649303;A ;25;20181;1027646;208671
649304;A ;41;20181;1043757;118206
649305;A ;45;20181;1055089;201383
649306;A ;40;20181;1096524;104183
649307;A ;40;20181;150401;147435
649308;E ;36;20181;140376;118036
649310;A ;36;20181;1070916;115347
649311;C ;35;20181;1042220;113107
649313;D ;20;20181;1045105;157929
649314;D ;10;20181;1045105;209473
649315;A ;50;20181;1097393;103381
649318;B ;18;20181;1043595;176281
649319;A ;18;20181;1109782;176281
649320;B ;21;20181;1055577;207993
649321;A ;25;20181;1084763;110108
649324;H ;20;20181;1049097;174084
649325;A ;20;20181;136018;174084
649328;A ;15;20181;1045008;138720
649329;B ;15;20181;1070363;138720
649330;D ;15;20181;1100688;138720
649331;E ;15;20181;1103741;138720
649332;C ;15;20181;1110217;138720
649362;A ;40;20181;1089048;123820
649363;C ;40;20181;995592;123820
649366;B ;15;20181;1048813;112607
649367;A ;15;20181;1070304;112607
649368;E ;8;20181;1029509;173258
649369;A ;8;20181;742431;173258
649370;B ;8;20181;1029509;173258
649371;C ;8;20181;997749;173258
649372;D ;8;20181;1029509;173258
649373;A ;40;20181;1064053;196703
649374;B ;40;20181;1064053;196703
649375;A ;25;20181;1008455;122301
649376;A ;50;20181;1017276;132161
649380;A ;60;20181;1042807;203891
649386;A ;1;20181;145149;177768
649387;C ;2;20181;1052438;177768
649390;A ;15;20181;997595;158348
649392;B ;40;20181;1084135;103764
649400;A ;15;20181;131199;144100
649402;A ;120;20181;1027352;193321
649403;B ;120;20181;1071165;193321
649404;C ;120;20181;1027701;193321
649405;R ;50;20181;1044605;113034
649406;BB;100;20181;1064291;113034
649407;G ;64;20181;1062671;113034
649408;I ;40;20181;1087339;113034
649409;Y ;60;20181;1044168;113034
649410;J ;60;20181;1079221;113034
649411;N ;60;20181;1014153;113034
649412;S ;63;20181;1095161;113034
649413;A ;60;20181;1013858;113034
649414;Z ;60;20181;1044176;113034
649415;C ;60;20181;1050338;113034
649416;O ;66;20181;1013858;113034
649417;P ;64;20181;1042220;113034
649418;M ;67;20181;1062671;113034
649419;H ;60;20181;1107836;113034
649420;T ;60;20181;1042220;113034
649421;Q ;50;20181;1014617;113034
649422;E ;40;20181;1027310;113034
649423;K ;60;20181;1107488;113034
649424;D ;65;20181;1062671;113034
649425;F ;60;20181;1044176;113034
649426;B ;61;20181;1044176;113034
649427;AA;110;20181;993930;113034
649428;F ;65;20181;1013840;113051
649429;G ;70;20181;146731;113051
649430;E ;65;20181;989070;113051
649431;D ;65;20181;1108352;113051
649432;A ;65;20181;1049721;113051
649433;BB;100;20181;1083775;113051
649434;C ;65;20181;988740;113051
649442;A ;50;20181;1048414;125083
649447;A ;30;20181;1084119;146340
649448;A ;40;20181;994588;168050
649449;A ;30;20181;1079891;122076
649450;B ;30;20181;1079891;122076
649454;A ;60;20181;1083490;132471
649455;A ;30;20181;1049518;178781
649456;B ;40;20181;1099221;138738
649457;A ;40;20181;139319;138738
649458;A ;25;20181;1035983;165859
649459;A ;36;20181;1014331;143499
649460;A ;40;20181;1013904;194671
649463;A ;50;20181;998672;171140
649464;E ;40;20181;140511;194221
649465;G ;50;20181;1109774;194221
649466;Q ;50;20181;1109774;194221
649467;A ;40;20181;1110004;194221
649468;I ;40;20181;1103733;194221
649469;D ;46;20181;1103181;194221
649470;H ;40;20181;1043676;194221
649471;N ;40;20181;1110004;194221
649472;P ;30;20181;1110004;194221
649473;C ;40;20181;1109774;194221
649474;O ;40;20181;1109642;194221
649475;L ;40;20181;821217;194221
649476;A ;32;20181;137961;118681
649477;B ;40;20181;1009427;123293
649478;C ;40;20181;1009427;123293
649479;B ;2;20181;1080181;107603
649480;C ;2;20181;1043587;107603
649481;A ;2;20181;1038982;107603
649482;B ;40;20181;1103946;126101
649483;A ;40;20181;1108913;126101
649484;A ;30;20181;1086545;147494
649485;A ;10;20181;1042874;104795
649486;B ;10;20181;1045806;104795
649487;A ;60;20181;1095706;160130
649490;A ;32;20181;1036866;176206
649491;B ;20;20181;1044974;154695
649492;A ;20;20181;1044974;154695
649493;B ;40;20181;141321;155331
649495;B ;35;20181;1033972;121061
649496;C ;40;20181;1057260;121061
649497;E ;35;20181;1101331;121061
649498;F ;40;20181;1101331;121061
649499;A ;60;20181;1089927;195499
649504;A ;30;20181;1109898;202738
649505;B ;26;20181;1042726;144061
649506;A ;38;20181;1018523;144061
649507;A ;78;20181;1089846;176249
649508;A ;20;20181;151858;190438
649509;A ;50;20181;1097091;104736
649510;A ;52;20181;1016504;175579
649511;B ;52;20181;1016504;175579
649512;A ;65;20181;1049941;113026
649513;A ;30;20181;1095480;146633
649514;A ;20;20181;137961;118672
649515;A ;45;20181;1064932;104787
649516;A ;15;20181;107158;168963
649517;B ;15;20181;107158;168963
649518;C ;15;20181;107158;168963
649520;A ;60;20181;1097814;170950
649521;P ;36;20181;200522;118036
649522;D ;36;20181;151891;118036
649523;H ;36;20181;149691;118036
649524;G ;36;20181;73237;118036
649569;A ;70;20181;1045351;181641
649570;C ;60;20181;1064061;181641
649577;A ;40;20181;1017861;161551
649578;A ;36;20181;131491;203599
649583;B ;18;20181;1042696;168653
649588;A ;50;20181;1060651;104809
649589;I ;65;20181;989070;113051
649590;B ;65;20181;1044176;113051
649591;J ;70;20181;123803;113051
649592;A ;40;20181;1079743;191949
649593;A ;40;20181;1017772;205753
649596;F ;40;20181;989096;122408
649597;G ;40;20181;1106627;122408
649598;C ;40;20181;1106627;122408
649599;E ;40;20181;120782;122408
649600;A ;40;20181;137120;122408
649601;B ;40;20181;1089021;122408
649602;H ;40;20181;130371;122408
649603;D ;40;20181;150495;122408
649605;A ;15;20181;151777;154946
649609;A ;61;20181;743241;132268
649610;A ;40;20181;1101412;200905
649619;A ;50;20181;1045229;139718
649620;A ;22;20181;1030043;150657
649672;A ;32;20181;991091;108804
649673;AA;110;20181;1052594;113051
649674;A ;40;20181;678821;168785
649675;A ;18;20181;137359;168653
649677;E ;2;20181;127311;107603
649683;A ;20;20181;1038141;203696
649685;A ;6;20181;1079352;172529
649686;B ;6;20181;1079352;172529
649687;A ;35;20181;1090593;191931
649688;A ;40;20181;1095480;146625
649689;C ;70;20181;1044982;115070
649690;E ;70;20181;1074539;115070
649691;A ;70;20181;1094963;115070
649692;A ;45;20181;1027671;101184
649693;C ;20;20181;140562;126519
649695;A ;40;20181;1109235;196444
649696;B ;40;20181;1109235;196444
649699;A ;40;20181;201979;154563
649700;B ;30;20181;201979;154563
649701;A ;11;20181;1055577;207993
649702;A ;50;20181;147001;114537
649703;B ;40;20181;139599;114537
649705;A ;40;20181;1064037;107450
649706;A ;15;20181;149641;157503
649708;B ;40;20181;1109251;196282
649709;A ;40;20181;1109251;196282
649710;A ;30;20181;1096362;182176
649716;A ;32;20181;1098659;112852
649717;A ;20;20181;1034821;147516
649718;A ;30;20181;1037366;141321
649720;A ;60;20181;1018710;103594
649721;B ;40;20181;700819;100986
649722;A ;70;20181;1102133;100986
649723;A ;20;20181;1057961;203734
649724;B ;20;20181;1057961;203734
649725;C ;20;20181;1057961;203734
649779;B ;25;20181;1099311;104710
649780;A ;25;20181;134805;104710
649782;A ;45;20181;1050630;207811
649783;A ;45;20181;1035517;180653
649784;B ;45;20181;1035517;180653
649785;A ;40;20181;1038249;119717
649786;E ;20;20181;136018;174084
649787;B ;20;20181;136018;174084
649788;D ;20;20181;1013807;174084
649789;G ;20;20181;1073311;174084
649790;F ;20;20181;1073311;174084
649791;C ;20;20181;1013807;174084
649794;I ;20;20181;1049097;174084
649795;J ;20;20181;136018;174084
649797;A ;25;20181;1110195;141259
649805;A ;40;20181;1071653;119385
649806;A ;40;20181;1109324;208744
649810;B ;20;20181;1038141;203696
649812;B ;40;20181;1091280;147311
649813;R ;40;20181;1054309;194221
649816;A ;40;20181;1083864;115991
649823;A ;10;20181;1071050;180831
649824;B ;10;20181;1064444;180831
649825;C ;10;20181;1071050;180831
649826;B ;10;20181;1042165;180840
649827;C ;70;20181;700207;144231
649828;D ;70;20181;700207;144231
649829;E ;90;20181;151963;144231
649830;F ;90;20181;151963;144231
649832;C ;29;20181;700207;144240
649833;F ;29;20181;151963;144240
649834;E ;25;20181;151963;144240
649835;D ;31;20181;700207;144240
649837;A ;40;20181;1084020;203327
649838;A ;40;20181;1094971;168840
649839;C ;50;20181;1104586;168840
649840;B ;31;20181;147885;143138
649841;A ;50;20181;1070894;175994
649843;A ;40;20181;1101765;175960
649845;B ;30;20181;117366;124575
649846;A ;25;20181;117366;124575
649847;A ;10;20181;141429;202266
649848;A ;43;20181;148725;140121
649850;A ;34;20181;1099574;146269
649851;A ;60;20181;1051946;193640
649852;A ;40;20181;1014528;161845
649853;A ;50;20181;1096770;196339
649854;A ;50;20181;1064126;114715
649855;B ;50;20181;1019481;114715
649856;B ;80;20181;1100904;114626
649857;C ;80;20181;1088203;114626
649858;G ;80;20181;1070550;114626
649859;E ;80;20181;1100467;114626
649860;BB;120;20181;1055127;114626
649861;D ;80;20181;1100904;114626
649862;AA;120;20181;1044745;114626
649863;A ;80;20181;1070550;114626
649866;A ;40;20181;995274;161471
649867;A ;13;20181;139637;169005
649868;C ;13;20181;139637;169005
649869;B ;13;20181;139637;169005
649871;A ;45;20181;1035312;180548
649872;A ;20;20181;146056;147931
649873;A ;28;20181;1102010;141976
649874;B ;50;20181;1096095;114707
649875;A ;50;20181;1024272;114707
649878;A ;40;20181;1089021;204480
649879;B ;40;20181;1028022;204480
649882;A ;25;20181;1103067;192562
649884;A ;42;20181;309141;168891
649885;A ;50;20181;1082213;175943
649907;A ;45;20181;1052896;170917
649908;A ;30;20181;1088858;124672
649909;B ;30;20181;1088858;124672
649934;A ;31;20181;120626;118541
649935;A ;40;20181;1043412;180441
649936;A ;40;20181;1036491;196002
649937;A ;45;20181;1027671;170968
649940;A ;30;20181;986798;204609
649941;A ;40;20181;151190;121398
649942;A ;50;20181;1063812;175897
649943;A ;70;20181;1020820;186210
649945;A ;22;20181;1017641;146668
649946;A ;20;20181;1047655;161489
649947;A ;40;20181;742864;196185
649948;B ;40;20181;742864;196185
649949;A ;22;20181;1099426;146749
649952;B ;25;20181;1102982;100323
649953;A ;27;20181;1041932;100323
649960;B ;55;20181;1079476;119431
649961;C ;55;20181;1096095;119431
649963;A ;55;20181;149063;119431
649964;A ;50;20181;1036815;164887
649965;A ;40;20181;1061534;198447
649966;C ;41;20181;1046942;146480
649967;B ;45;20181;1043455;146480
649968;D ;44;20181;1007432;146480
649970;A ;100;20181;1035479;180599
649971;A ;45;20181;1032607;200328
649972;A ;56;20181;149209;141089
649973;B ;40;20181;148652;141089
649974;C ;58;20181;1110926;141089
649975;D ;52;20181;1110926;141089
649976;E ;40;20181;1111183;141089
649977;A ;40;20181;995274;103853
649981;B ;25;20181;1096796;144070
649982;A ;21;20181;1028359;141330
650026;B ;30;20181;1109740;157945
650027;A ;40;20181;1108727;160067
650029;A ;16;20181;943487;108791
650030;A ;15;20181;1059572;104361
650031;A ;45;20181;1080903;203912
650034;A ;5;20181;736104;147613
650087;B ;10;20181;146528;149586
650088;A ;40;20181;1096435;141968
650089;B ;40;20181;1109987;196339
650090;A ;50;20181;131024;107531
650091;A ;30;20181;1053302;101079
650113;C ;10;20181;1104659;154491
650114;D ;10;20181;1104659;154491
650115;B ;60;20181;1097750;184250
650116;A ;60;20181;1097750;184250
650118;B ;50;20181;1104721;184080
650119;A ;50;20181;1104721;184080
650121;A ;30;20181;1074113;204595
650122;A ;57;20181;1104748;201294
650124;B ;2;20181;1104527;101613
650125;A ;25;20181;1034821;147541
650129;A ;20;20181;137065;168831
650130;B ;20;20181;137065;168831
650131;E ;8;20181;1097407;173142
650132;A ;8;20181;1041002;173142
650133;B ;8;20181;1041002;173142
