sigla_departamento;nome_departamento;cod_curso;nome_curso;vigencia_inicio;vigencia_fim;cod_habilitacao;nome_habilitacao;vigencia_habilitacao_inicio;vigencia_opcao_fim;cod_disciplina;periodo;prioridade
IB          ;Instituto de Ciências Biológicas                  ;1325;Ciências Biológicas                                                   ;20091;-;2313;Ciências Biológicas                                                   ;20140;-;103004;7;32
IB          ;Instituto de Ciências Biológicas                  ;1325;Ciências Biológicas                                                   ;20091;-;2313;Ciências Biológicas                                                   ;20140;-;208957;7;33
IB          ;Instituto de Ciências Biológicas                  ;1325;Ciências Biológicas                                                   ;20091;-;2313;Ciências Biológicas                                                   ;20140;-;208973;7;34
IB          ;Instituto de Ciências Biológicas                  ;1325;Ciências Biológicas                                                   ;20091;-;2313;Ciências Biológicas                                                   ;20140;-;100650;8;35
IB          ;Instituto de Ciências Biológicas                  ;1325;Ciências Biológicas                                                   ;20091;-;2313;Ciências Biológicas                                                   ;20140;-;100668;8;36
IB          ;Instituto de Ciências Biológicas                  ;1325;Ciências Biológicas                                                   ;20091;-;2313;Ciências Biológicas                                                   ;20140;-;100641;8;37
IB          ;Instituto de Ciências Biológicas                  ;1325;Ciências Biológicas                                                   ;20091;-;2313;Ciências Biológicas                                                   ;20140;-;103322;8;38
IB          ;Instituto de Ciências Biológicas                  ;1325;Ciências Biológicas                                                   ;20091;-;2313;Ciências Biológicas                                                   ;20140;-;104833;9;39
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;113034;1;1
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;125806;1;2
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;119431;1;3
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;122441;1;4
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;203122;1;5
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;203114;1;6
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;123943;1;7
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;118702;2;8
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;119644;2;9
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;119652;2;10
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;123838;2;11
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;121240;2;12
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;204480;2;13
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;209341;3;14
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;205427;3;15
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;123846;3;16
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;204498;3;17
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;207535;3;18
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;125431;4;19
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;103721;4;20
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;126144;4;21
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;121045;4;22
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;126659;4;23
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;126195;5;24
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;126136;5;25
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;102377;5;26
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;102385;5;27
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;102393;5;28
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;100471;5;29
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;103748;6;30
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;207527;6;31
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;103764;6;32
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;207519;6;33
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;102776;6;34
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;170054;7;35
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;103756;7;36
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;103772;7;37
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;103705;7;38
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;103713;7;39
IB          ;Instituto de Ciências Biológicas                  ;1538;Biotecnologia                                                         ;20111;-;2771;Biotecnologia                                                         ;20152;-;103730;8;40
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;134465;1;1
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;135011;1;2
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;185035;1;3
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;132012;1;4
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;132021;2;8
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;132039;2;9
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;115011;3;12
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;134473;3;13
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;137553;4;10
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;185051;4;15
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;139190;4;17
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;138282;5;19
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3115;CIÊNCIAS SOCIAIS                                                      ;20172;-;139203;5;20
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;134465;1;1
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;135011;1;2
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;185035;1;3
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;139190;1;4
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;132012;1;5
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;134074;2;6
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;137553;2;7
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;132021;2;8
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;139203;2;9
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;132039;2;10
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;135470;3;11
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;135194;3;12
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;115011;3;13
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;185051;3;14
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;135488;4;15
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;138282;4;16
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;134945;5;17
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;135461;5;18
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;134953;6;19
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;134082;6;20
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;134457;7;21
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3123;Sociologia                                                            ;20120;-;134180;8;22
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;139190;1;1
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;134465;1;2
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;185035;1;3
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;135011;1;4
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;132012;1;5
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;132021;2;5
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;134074;2;6
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;139203;2;7
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;132039;2;8
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;134473;3;9
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;135194;3;10
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;185051;3;11
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;135186;4;12
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;137553;4;13
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;138282;4;14
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;135208;5;15
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;135003;6;16
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;135232;7;17
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3131;ANTROPOLOGIA                                                          ;19972;-;135097;8;18
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;134465;1;1
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;135011;1;2
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;185035;1;3
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;132012;1;4
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;139190;1;9
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;132021;2;8
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;134473;3;12
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;115011;3;13
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;137553;4;10
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;124052;4;15
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;124044;4;16
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;132039;4;17
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;139203;4;18
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;124087;5;20
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;185051;5;22
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;138282;5;23
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;192015;6;24
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;194221;6;25
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;191027;7;27
ICS         ;Instituto de Ciências Sociais                     ;213;Ciências Sociais                                                      ;19621;-;3166;CIÊNCIAS SOCIAIS                                                      ;20172;-;134627;8;28
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197211;1;1
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197203;1;2
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197220;1;3
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197173;1;4
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197661;1;5
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197670;1;6
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197726;2;7
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197718;2;8
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197688;2;9
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;197653;2;10
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;198277;3;11
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;198269;3;12
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;198251;3;13
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;198234;3;14
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193348;4;15
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193356;4;16
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193402;4;17
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193364;4;18
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193992;4;19
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193399;5;20
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193330;5;21
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193551;5;22
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193429;5;23
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193526;6;24
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193542;6;25
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;183091;6;26
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;200441;6;27
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;193461;7;28
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;209333;7;29
IDA         ;Instituto de Artes                                ;299;Teatro                                                                ;20072;-;451;Teatro                                                                ;20072;-;209325;7;30
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197211;1;1
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197203;1;2
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197220;1;3
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197661;1;4
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197769;1;5
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197751;1;6
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197742;2;7
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197653;2;8
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197777;2;9
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197785;2;10
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;197734;2;11
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;198331;2;12
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;198340;2;13
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;198293;3;14
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;198323;3;15
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;198307;3;16
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;198285;3;17
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182931;3;18
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182940;3;19
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;198315;3;20
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182915;4;21
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182923;4;22
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182958;4;23
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;183008;4;24
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;183016;4;25
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182966;4;26
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182974;4;27
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182982;5;28
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;182991;5;29
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;183067;5;30
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;183075;5;31
IDA         ;Instituto de Artes                                ;1139;Música                                                                ;20072;-;5509;Música                                                                ;20132;-;183024;5;32
